"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","688","SRB","Serbia","2019","20586.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","688","SRB","Serbia","2020","21012.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","688","SRB","Serbia","2021","23668.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","688","SRB","Serbia","2022","26332.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","688","SRB","Serbia","2023","29622.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2005","16526.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2006","18847.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2007","21146.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2008","23597.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2009","22931.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2010","25204.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2011","26203.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2012","27029.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2013","28077.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2014","29108.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2015","30156.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2016","29868.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2017","30250.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2018","31514.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2019","33991.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2020","35317.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2021","38484.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2022","40987.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","703","SVK","Slovakia","2023","44437.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2005","23678.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2006","25564.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2007","27458.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2008","29451.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2009","27187.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2010","27579.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2011","28715.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2012","28792.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2013","29639.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2014","30574.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2015","31339.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2016","33581.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2017","36190.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2018","38656.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2019","42360.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2020","41759.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2021","46281.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2022","51228.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","705","SVN","Slovenia","2023","55708.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2005","27623.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2006","30780.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2007","32530.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2008","33328.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2009","32198.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2010","31818.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2011","32020.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2012","31886.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2013","32629.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2014","33781.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2015","35257.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2016","37637.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2017","39877.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2018","41073.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2019","44071.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2020","39340.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2021","44155.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2022","49667.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","724","ESP","Spain","2023","54084.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2005","34209.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2006","37668.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2007","40823.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2008","41913.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2009","40081.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2010","41961.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2011","44334.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2012","45217.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2013","46105.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2014","46837.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2015","48772.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2016","50328.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2017","51474.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2018","53122.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2019","57017.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2020","57489.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2021","63124.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2022","66620.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","752","SWE","Sweden","2023","68831.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2005","41244.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2006","45965.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2007","50589.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2008","53498.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2009","52730.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2010","54333.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2011","57515.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2012","59448.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2013","61657.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2014","63417.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2015","65207.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2016","67302.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2017","68148.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2018","70655.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2019","73695.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2020","72945.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2021","81759.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2022","91795.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","756","CHE","Switzerland","2023","93287.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2005","1702.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2006","1838.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2007","1992.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2008","2144.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2009","2193.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2010","2312.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2011","2478.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2012","2707.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2013","2976.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2014","3244.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2015","3008.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2016","2957.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2017","3072.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2018","3136.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2019","3548.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2020","3735.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2021","4074.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2022","4612.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","762","TJK","Tajikistan","2023","5150.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2005","11910.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2006","13640.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2007","14865.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2008","16038.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2009","15442.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2010","17345.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2011","19590.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2012","20627.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2013","22373.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2014","24105.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2015","25856.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2016","26695.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2017","28193.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2018","28299.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2019","28050.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2020","27975.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2021","30710.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2022","37445.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","792","TUR","Turkiye","2023","..",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2005","5841.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2006","6607.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2007","7449.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2008","8603.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2009","9071.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2010","9901.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2011","11444.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2012","12391.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2013","13287.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2014","14282.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2015","14200.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2016","14510.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2017","15912.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2018","16930.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2019","17997.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2020","17512.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2021","21273.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2022","25326.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","795","TKM","Turkmenistan","2023","..",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2005","6964.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2006","7757.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2007","8642.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2008","9029.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2009","7805.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2010","8246.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2011","8909.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2012","9320.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2013","10639.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2014","10380.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2015","10064.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2016","11012.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2017","11686.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2018","12708.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2019","14380.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2020","15716.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2021","18040.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2022","..",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","804","UKR","Ukraine","2023","..",
